,timestamp,Date,Hour,METEO_MT_90_rIrradiation,METEO_MT_25_rIrradiation,Panasonic_90_rPmpp,kWh,Panasonic_25_rPmpp,kWh.1,FirstSolar_90_rPmpp,kWh.2,FirstSolar_25_rPmpp,kWh.3,Temperature,Global_Radiation,Humidity,Wind Direction,Wind Speed
4722,2018-09-19 04:30:00,9/19/2018,4:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.33,0.0,16.557000000000002,130.6866,2.8126
4723,2018-09-19 04:45:00,9/19/2018,4:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,20.151,129.6015,2.7523
4724,2018-09-19 05:00:00,9/19/2018,5:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.12,0.0,22.976999999999997,139.3879,2.3578
4725,2018-09-19 05:15:00,9/19/2018,5:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.0,27.505,132.3349,2.4203
4726,2018-09-19 05:30:00,9/19/2018,5:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,0.0,28.58,128.3357,2.2391
4727,2018-09-19 05:45:00,9/19/2018,5:45,0.0,1.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.17,0.0,29.92,133.3463,2.339
4728,2018-09-19 06:00:00,9/19/2018,6:00,4.203,6.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,0.0,30.871,129.7619,2.3589
4729,2018-09-19 06:15:00,9/19/2018,6:15,16.634,21.682,0.25,6.25e-05,1.2209999999999999,0.00030525,0.466,0.0001165,1.235,0.00030875,29.78,7.007999999999999,31.318,132.6173,2.2625
4730,2018-09-19 06:30:00,9/19/2018,6:30,36.123000000000005,46.616,3.51,0.0008775,4.625,0.00115625,1.024,0.000256,2.47,0.0006175,29.82,27.76,30.874000000000002,132.5276,2.4439
4731,2018-09-19 06:45:00,9/19/2018,6:45,60.441,83.213,9.73,0.0024324999999999998,13.802999999999999,0.00345075,2.945,0.00073625,4.052,0.001013,30.02,59.867,29.956999999999997,132.4591,2.4176
4732,2018-09-19 07:00:00,9/19/2018,7:00,88.315,130.346,18.997,0.00474925,25.596999999999998,0.00639925,5.805,0.00145125,9.691,0.00242275,30.43,103.675,28.627,132.328,2.4295
4733,2018-09-19 07:15:00,9/19/2018,7:15,119.65,186.278,27.875,0.00696875,40.038000000000004,0.0100095,9.851,0.00246275,15.394,0.0038485,30.98,155.874,26.955,133.8199,2.8094
4734,2018-09-19 07:30:00,9/19/2018,7:30,153.42600000000002,246.824,37.355,0.00933875,56.45399999999999,0.0141135,13.564,0.0033909999999999995,21.618000000000002,0.0054045000000000004,31.56,212.804,25.224,131.4708,2.9041
4735,2018-09-19 07:45:00,9/19/2018,7:45,187.885,309.49,47.31100000000001,0.01182775,74.062,0.0185155,17.313,0.00432825,28.3,0.007075,32.1,271.428,23.159000000000002,133.2651,2.5772
4736,2018-09-19 08:00:00,9/19/2018,8:00,223.199,374.844,57.341,0.01433525,91.54,0.022885,21.073,0.00526825,35.033,0.00875825,32.66,329.556,19.916,136.82299999999998,2.983
4737,2018-09-19 08:15:00,9/19/2018,8:15,257.07099999999997,437.92,67.85600000000001,0.016964,109.72,0.02743,24.995,0.00624875,42.06,0.010515,33.34,389.566,17.25,136.0523,2.4808
4738,2018-09-19 08:30:00,9/19/2018,8:30,289.747,505.331,77.757,0.01943925,126.801,0.03170025,28.618000000000002,0.0071545,48.72,0.01218,34.0,446.58099999999996,14.7,130.6316,3.1166
4739,2018-09-19 08:45:00,9/19/2018,8:45,324.682,579.224,87.682,0.021920500000000002,144.187,0.03604675,32.371,0.00809275,55.488,0.013872,34.44,504.064,13.625,137.8387,3.4223
4740,2018-09-19 09:00:00,9/19/2018,9:00,354.702,635.414,96.678,0.0241695,159.888,0.039972,35.833,0.00895825,61.698,0.0154245,35.12,558.125,12.770999999999999,148.922,2.3498
4741,2018-09-19 09:15:00,9/19/2018,9:15,384.871,691.355,105.24,0.026310000000000004,174.425,0.04360625,39.007,0.00975175,67.322,0.0168305,35.78,607.1619999999999,11.997,149.6811,2.3648
4742,2018-09-19 09:30:00,9/19/2018,9:30,412.156,741.021,113.306,0.028326499999999998,187.99200000000002,0.046998000000000005,42.056999999999995,0.01051425,72.609,0.01815225,36.49,655.1569999999999,11.372,146.7164,2.3663
4743,2018-09-19 09:45:00,9/19/2018,9:45,439.06,790.807,120.954,0.030238499999999998,200.861,0.05021525,44.976000000000006,0.011244,77.697,0.01942425,36.92,699.73,11.177999999999999,139.1233,2.8297
4744,2018-09-19 10:00:00,9/19/2018,10:00,461.978,832.437,127.904,0.031976,212.648,0.053162,47.592,0.011898,82.29799999999999,0.0205745,37.29,742.456,10.648,145.3806,2.6809
4745,2018-09-19 10:15:00,9/19/2018,10:15,483.319,872.19,133.641,0.03341025,222.007,0.05550175,49.78,0.012445,85.889,0.02147225,37.97,776.745,9.613,165.9555,2.3296
4746,2018-09-19 10:30:00,9/19/2018,10:30,503.415,909.278,139.536,0.034884,232.18400000000003,0.058046,52.034,0.013008500000000001,89.90100000000001,0.02247525,38.39,815.434,9.04,147.1146,2.3522
4747,2018-09-19 10:45:00,9/19/2018,10:45,518.026,936.174,144.196,0.036049,240.457,0.06011425,53.85,0.0134625,93.079,0.02326975,38.85,846.243,8.894,155.6853,2.494
4748,2018-09-19 11:00:00,9/19/2018,11:00,532.32,962.617,147.85,0.0369625,246.357,0.06158925,55.208,0.013802000000000002,95.363,0.02384075,39.12,867.872,8.996,159.8786,2.2113
4749,2018-09-19 11:15:00,9/19/2018,11:15,541.607,980.101,151.109,0.03777725,251.345,0.06283625,55.465,0.01386625,97.365,0.02434125,39.47,889.5939999999999,9.346,174.3633,2.3183
4750,2018-09-19 11:30:00,9/19/2018,11:30,548.469,994.016,153.208,0.038301999999999996,255.423,0.06385575,56.95399999999999,0.0142385,98.932,0.024733,40.09,905.4,8.942,155.352,2.1131
4751,2018-09-19 11:45:00,9/19/2018,11:45,553.455,"1,004.26",154.512,0.038627999999999996,257.401,0.06435025,57.687,0.01442175,99.619,0.02490475,40.35,915.423,8.769,180.0827,2.9131
4752,2018-09-19 12:00:00,9/19/2018,12:00,554.275,"1,005.21",155.19899999999998,0.03879975,258.608,0.064652,57.988,0.014497,100.15299999999999,0.02503825,40.73,920.072,8.353,164.7351,2.1566
4753,2018-09-19 12:15:00,9/19/2018,12:15,554.995,"1,006.85",154.877,0.03871925,257.796,0.064449,57.927,0.01448175,99.84299999999999,0.02496075,41.09,918.62,8.017999999999999,181.6136,2.2077
4754,2018-09-19 12:30:00,9/19/2018,12:30,550.2040000000001,997.271,154.732,0.038682999999999995,257.1,0.064275,57.701,0.01442525,99.303,0.02482575,41.67,919.143,7.093999999999999,181.4304,2.1754
4755,2018-09-19 12:45:00,9/19/2018,12:45,544.344,987.775,152.97899999999998,0.03824475,254.049,0.06351225,56.718999999999994,0.01417975,97.803,0.02445075,41.99,908.548,6.625,207.8812,2.1724
4756,2018-09-19 13:00:00,9/19/2018,13:00,534.486,969.263,150.529,0.03763225,249.544,0.062386000000000004,56.099,0.01402475,96.273,0.02406825,42.72,896.11,5.787000000000001,198.458,1.5185
4757,2018-09-19 13:15:00,9/19/2018,13:15,523.127,948.309,148.032,0.037008,245.252,0.061313,55.099,0.01377475,94.574,0.0236435,43.06,879.925,5.624,206.9645,2.1673
4758,2018-09-19 13:30:00,9/19/2018,13:30,508.733,922.609,144.403,0.03610075,238.718,0.059679499999999996,53.626000000000005,0.0134065,91.955,0.02298875,43.23,857.9989999999999,5.3,204.8258,1.5791
4759,2018-09-19 13:45:00,9/19/2018,13:45,490.32099999999997,889.422,140.142,0.035035500000000004,231.333,0.05783325,51.891000000000005,0.01297275,89.036,0.022259,43.34,833.6339999999999,5.071000000000001,214.5339,1.4192
4760,2018-09-19 14:00:00,9/19/2018,14:00,471.94800000000004,856.652,135.532,0.033882999999999996,224.08700000000002,0.05602175,50.068000000000005,0.012517,86.04299999999999,0.02151075,43.56,806.39,4.871,233.2936,1.8837
4761,2018-09-19 14:15:00,9/19/2018,14:15,448.793,814.664,130.0,0.0325,214.572,0.053642999999999996,47.815,0.01195375,82.039,0.02050975,43.74,775.3860000000001,4.498,196.2229,1.4516
4762,2018-09-19 14:30:00,9/19/2018,14:30,421.82199999999995,764.937,123.508,0.030876999999999998,203.775,0.05094375,45.431999999999995,0.011358,78.218,0.0195545,44.19,737.176,4.3,215.8605,1.2353
4763,2018-09-19 14:45:00,9/19/2018,14:45,391.13,709.101,116.887,0.02922175,193.13099999999997,0.04828275,42.81100000000001,0.01070275,73.705,0.01842625,43.66,698.268,4.319,267.9158,2.1582
4764,2018-09-19 15:00:00,9/19/2018,15:00,368.611,667.153,109.12799999999999,0.027282,180.048,0.045012,39.976,0.009994,69.047,0.01726175,43.44,652.944,4.617,222.945,1.4142
4765,2018-09-19 15:15:00,9/19/2018,15:15,336.52099999999996,607.379,100.78399999999999,0.025196,165.92,0.04148,36.772,0.009193000000000002,63.485,0.01587125,43.33,606.1030000000001,4.569,280.0171,2.3011
4766,2018-09-19 15:30:00,9/19/2018,15:30,305.214,547.737,92.738,0.0231845,152.316,0.038079,33.733000000000004,0.00843325,58.123000000000005,0.01453075,43.3,559.375,4.625,250.75900000000001,1.7377
4767,2018-09-19 15:45:00,9/19/2018,15:45,269.60400000000004,479.483,83.085,0.02077125,135.539,0.03388475,30.085,0.00752125,51.661,0.01291525,42.67,503.374,5.023,281.3013,2.9461
4768,2018-09-19 16:00:00,9/19/2018,16:00,235.805,414.532,73.832,0.018458000000000002,119.21600000000001,0.029804,26.447,0.00661175,45.449,0.01136225,42.55,445.61800000000005,5.09,271.5957,2.1807
4769,2018-09-19 16:15:00,9/19/2018,16:15,202.05599999999998,351.041,64.055,0.01601375,102.212,0.025553,22.993000000000002,0.00574825,38.997,0.00974925,42.5,388.125,4.931,293.5349,2.5068
4770,2018-09-19 16:30:00,9/19/2018,16:30,163.74,275.76,54.674,0.0136685,85.83,0.021457499999999997,19.535,0.00488375,32.681,0.00817025,41.94,332.86199999999997,5.063,310.6518,3.2244
4771,2018-09-19 16:45:00,9/19/2018,16:45,133.665,218.175,43.35,0.0108375,65.441,0.01636025,15.354000000000001,0.0038385,24.971,0.00624275,41.36,260.724,6.666,308.3194,3.5832
4772,2018-09-19 17:00:00,9/19/2018,17:00,100.74700000000001,157.537,35.021,0.00875525,51.011,0.01275275,12.263,0.00306575,19.489,0.00487225,40.57,210.28,8.359,312.9954,4.7573
4773,2018-09-19 17:15:00,9/19/2018,17:15,73.36,108.782,25.680999999999997,0.00642025,35.741,0.00893525,7.4270000000000005,0.00185675,13.578,0.0033945,39.8,153.501,8.707,315.9151,4.4885
4774,2018-09-19 17:30:00,9/19/2018,17:30,48.015,67.067,17.592,0.004398,23.362,0.0058405,3.489,0.00087225,8.622,0.0021555,39.15,103.671,9.222000000000001,314.1017,4.4011
4775,2018-09-19 17:45:00,9/19/2018,17:45,26.633000000000003,36.382,9.535,0.00238375,13.337,0.00333425,1.6909999999999998,0.00042275,4.2410000000000005,0.00106025,38.51,60.297,9.945,312.5516,4.2964
4776,2018-09-19 18:00:00,9/19/2018,18:00,10.241,14.418,3.596,0.0008990000000000001,3.5989999999999998,0.00089975,0.64,0.00016,1.65,0.0004125,37.94,27.353,10.3,312.8241,3.7365
4777,2018-09-19 18:15:00,9/19/2018,18:15,2.178,3.385,0.8809999999999999,0.00022025,2.318,0.0005795,0.266,6.65e-05,0.598,0.0001495,37.44,5.82,10.806,309.8232,3.6659
4778,2018-09-19 18:30:00,9/19/2018,18:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96,0.0,10.62,313.6433,3.1254
4779,2018-09-19 18:45:00,9/19/2018,18:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.53,0.0,10.402000000000001,311.4181,3.1564
4780,2018-09-19 19:00:00,9/19/2018,19:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.04,0.0,10.710999999999999,311.2927,2.0874
4781,2018-09-19 19:15:00,9/19/2018,19:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.57,0.0,11.322000000000001,314.2565,1.0355
4782,2018-09-19 19:30:00,9/19/2018,19:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.04,0.0,12.083,322.6147,0.8691
4783,2018-09-19 19:45:00,9/19/2018,19:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.63,0.0,13.234000000000002,337.566,0.7126
4784,2018-09-19 20:00:00,9/19/2018,20:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.29,0.0,14.607000000000001,306.0242,0.6859999999999999
4785,2018-09-19 20:15:00,9/19/2018,20:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.27,0.0,16.392,217.7133,0.6646
4786,2018-09-19 20:30:00,9/19/2018,20:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.09,0.0,18.953,316.1462,1.2139
4787,2018-09-19 20:45:00,9/19/2018,20:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.73,0.0,19.245,90.0945,0.5034
4788,2018-09-19 21:00:00,9/19/2018,21:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01,0.0,19.035999999999998,92.463,0.5255
4789,2018-09-19 21:15:00,9/19/2018,21:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.33,0.0,18.692,88.8657,0.7759999999999999
4790,2018-09-19 21:30:00,9/19/2018,21:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.93,0.0,21.829,93.8381,1.1056
4791,2018-09-19 21:45:00,9/19/2018,21:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.12,0.0,21.026,105.9062,0.9929
4792,2018-09-19 22:00:00,9/19/2018,22:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.66,0.0,23.355999999999998,96.2189,0.8821
4793,2018-09-19 22:15:00,9/19/2018,22:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26,0.0,23.474,104.1389,0.9988
4794,2018-09-19 22:30:00,9/19/2018,22:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76,0.0,24.095,104.9587,0.9579
4795,2018-09-19 22:45:00,9/19/2018,22:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65,0.0,24.935,99.1692,1.1239
4796,2018-09-19 23:00:00,9/19/2018,23:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.66,0.0,24.635,98.6152,0.9961
4797,2018-09-19 23:15:00,9/19/2018,23:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32,0.0,23.636,102.4882,1.2069
4798,2018-09-19 23:30:00,9/19/2018,23:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.97,0.0,24.695,108.7617,1.6059
4799,2018-09-19 23:45:00,9/19/2018,23:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.67,0.0,25.521,98.9508,1.8337
4800,2018-09-20 00:00:00,9/20/2018,0:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.71,0.0,25.621,96.9013,2.1731
4801,2018-09-20 00:15:00,9/20/2018,0:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.68,0.0,26.066,98.2928,1.9784
4802,2018-09-20 00:30:00,9/20/2018,0:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.47,0.0,26.351999999999997,102.9325,2.2217
4803,2018-09-20 00:45:00,9/20/2018,0:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13,0.0,27.061,96.8833,2.1329
4804,2018-09-20 01:00:00,9/20/2018,1:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82,0.0,28.087,98.6427,1.9386
4805,2018-09-20 01:15:00,9/20/2018,1:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.68,0.0,28.791,97.4316,2.1273
4806,2018-09-20 01:30:00,9/20/2018,1:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.71,0.0,29.029,98.1303,2.0613
4807,2018-09-20 01:45:00,9/20/2018,1:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,29.335,96.2132,1.7359
4808,2018-09-20 02:00:00,9/20/2018,2:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.81,0.0,29.447,99.0559,1.5941
4809,2018-09-20 02:15:00,9/20/2018,2:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,29.805,99.7151,1.5787
4810,2018-09-20 02:30:00,9/20/2018,2:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.37,0.0,30.105999999999998,96.8835,1.8105
4811,2018-09-20 02:45:00,9/20/2018,2:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,0.0,29.596,99.0685,1.9433
4812,2018-09-20 03:00:00,9/20/2018,3:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,27.985,95.8362,1.5612
4813,2018-09-20 03:15:00,9/20/2018,3:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.58,0.0,30.458000000000002,102.2238,1.5168
4814,2018-09-20 03:30:00,9/20/2018,3:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53,0.0,29.724,102.5057,1.5379
4815,2018-09-20 03:45:00,9/20/2018,3:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,28.993000000000002,103.3863,1.3664
4816,2018-09-20 04:00:00,9/20/2018,4:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.49,0.0,27.99,108.022,1.3508
4817,2018-09-20 04:15:00,9/20/2018,4:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39,0.0,27.768,100.7669,1.0939
4818,2018-09-20 04:30:00,9/20/2018,4:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.26,0.0,27.302,103.1346,1.0997
4819,2018-09-20 04:45:00,9/20/2018,4:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.18,0.0,26.535,104.4041,1.3619
4820,2018-09-20 05:00:00,9/20/2018,5:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.6840000000000002,103.2715,1.3199
4821,2018-09-20 05:15:00,9/20/2018,5:15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.11,0.0,25.057,106.0157,1.3463
4822,2018-09-20 05:30:00,9/20/2018,5:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97,0.0,24.63,104.5631,1.2009
4823,2018-09-20 05:45:00,9/20/2018,5:45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88,0.0,23.904,104.0037,1.4738
4824,2018-09-20 06:00:00,9/20/2018,6:00,3.738,5.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,23.151,104.7521,1.8123
4825,2018-09-20 06:15:00,9/20/2018,6:15,15.950999999999999,21.779,1.337,0.00033425,1.903,0.00047575,0.271,6.775e-05,1.172,0.000293,25.79,6.9639999999999995,22.647,104.8969,1.6495
4826,2018-09-20 06:30:00,9/20/2018,6:30,35.713,47.788,3.8939999999999997,0.0009735,4.522,0.0011305,1.3519999999999999,0.000338,2.592,0.000648,25.71,27.633000000000003,22.564,105.0557,1.4586
4827,2018-09-20 06:45:00,9/20/2018,6:45,60.156000000000006,84.272,10.955,0.00273875,14.456,0.003614,3.147,0.00078675,5.4079999999999995,0.001352,25.07,60.386,22.055999999999997,108.605,1.7043
4828,2018-09-20 07:00:00,9/20/2018,7:00,88.546,131.513,19.118,0.0047795,25.551,0.00638775,5.506,0.0013765000000000001,10.345999999999998,0.0025865,26.83,102.821,20.66,108.6595,1.7452
4829,2018-09-20 07:15:00,9/20/2018,7:15,119.70100000000001,185.453,28.076999999999998,0.00701925,39.605,0.00990125,10.185,0.00254625,15.194,0.0037985,28.24,147.756,18.919,109.2387,1.5375
4830,2018-09-20 07:30:00,9/20/2018,7:30,152.475,242.949,37.2,0.0093,54.724,0.013681,13.215,0.00330375,20.835,0.00520875,30.03,205.666,16.995,120.802,1.5668
4831,2018-09-20 07:45:00,9/20/2018,7:45,186.82,304.234,46.729,0.01168225,70.809,0.01770225,16.991,0.00424775,26.871,0.00671775,31.61,259.536,15.061,113.5077,1.8057
4832,2018-09-20 08:00:00,9/20/2018,8:00,222.06900000000002,368.412,56.821999999999996,0.014205500000000001,87.669,0.02191725,20.761,0.00519025,33.27,0.0083175,32.71,315.741,13.712,128.1493,2.1913
4833,2018-09-20 08:15:00,9/20/2018,8:15,256.207,431.279,67.215,0.01680375,105.015,0.02625375,24.689,0.00617225,39.946,0.009986499999999999,32.35,360.478,12.614,124.0777,2.7435
4834,2018-09-20 08:30:00,9/20/2018,8:30,290.738,494.838,77.153,0.01928825,121.602,0.0304005,28.298000000000002,0.0070745,46.428000000000004,0.011607,34.16,429.402,12.502,123.6511,3.2145
4835,2018-09-20 08:45:00,9/20/2018,8:45,325.249,558.535,87.148,0.021787,138.654,0.0346635,32.147,0.00803675,52.964,0.013241,33.74,470.905,11.274000000000001,116.7148,3.5022
4836,2018-09-20 09:00:00,9/20/2018,9:00,357.74,618.459,96.56700000000001,0.02414175,154.675,0.03866875,35.736,0.008934000000000001,59.233999999999995,0.0148085,35.63,541.428,10.567,128.8747,2.8875
4837,2018-09-20 09:15:00,9/20/2018,9:15,388.106,673.669,105.471,0.02636775,169.75799999999998,0.0424395,39.145,0.00978625,65.116,0.016279,36.46,593.019,8.9,134.3074,3.2107
4838,2018-09-20 09:30:00,9/20/2018,9:30,415.63,724.015,113.552,0.028388,182.968,0.045742000000000005,42.143,0.01053575,70.232,0.017558,37.29,639.8530000000001,7.98,133.6113,2.3701
4839,2018-09-20 09:45:00,9/20/2018,9:45,443.345,776.033,120.958,0.0302395,195.61,0.048902499999999995,44.978,0.0112445,75.203,0.01880075,37.94,684.477,6.882999999999999,140.267,2.1885
4840,2018-09-20 10:00:00,9/20/2018,10:00,467.176,820.139,128.079,0.03201975,207.21900000000002,0.05180475,47.53,0.0118825,79.692,0.019923,39.11,727.637,5.895,167.3237,1.8302
4841,2018-09-20 10:15:00,9/20/2018,10:15,488.29400000000004,857.739,134.082,0.0335205,217.19799999999998,0.0542995,49.895,0.01247375,83.661,0.02091525,39.6,764.4019999999999,5.152,160.4355,1.6714
4842,2018-09-20 10:30:00,9/20/2018,10:30,507.292,893.722,139.49200000000002,0.034873,225.916,0.056478999999999994,51.85,0.0129625,86.928,0.021731999999999998,40.29,800.02,4.316,187.1835,2.126
4843,2018-09-20 10:45:00,9/20/2018,10:45,525.575,927.839,143.9,0.035975,233.90099999999998,0.05847525,53.666000000000004,0.0134165,90.09899999999999,0.02252475,40.88,828.49,3.875,162.5286,1.7754
4844,2018-09-20 11:00:00,9/20/2018,11:00,530.972,937.762,147.338,0.036834500000000006,239.34400000000002,0.059836,54.917,0.01372925,92.125,0.02303125,41.32,852.117,3.929,190.1865,2.1781
4845,2018-09-20 11:15:00,9/20/2018,11:15,537.94375,951.75475,149.903,0.03747575,243.551,0.06088775,55.805,0.01395125,93.669,0.02341725,41.74,870.328,3.515,190.3483,2.0419
4846,2018-09-20 11:30:00,9/20/2018,11:30,547.2394167,970.41175,152.477,0.03811925,247.96099999999998,0.06199025,56.848,0.014212,95.37100000000001,0.02384275,42.3,887.794,3.3110000000000004,180.8975,1.6399
4847,2018-09-20 11:45:00,9/20/2018,11:45,554.2111667,984.4045,153.976,0.038494,250.101,0.06252525,57.39,0.0143475,96.084,0.024021,42.65,898.931,3.532,195.0352,1.8798
4848,2018-09-20 12:00:00,9/20/2018,12:00,558.859,993.733,154.011,0.03850275,250.885,0.06272125,57.446999999999996,0.01436175,96.18299999999999,0.02404575,43.15,902.643,3.806,211.6506,1.8063
4849,2018-09-20 12:15:00,9/20/2018,12:15,552.778,983.539,144.78799999999998,0.036197,250.708,0.062677,57.376999999999995,0.01434425,95.844,0.023961,43.46,904.327,3.858,209.0016,1.3615
4850,2018-09-20 12:30:00,9/20/2018,12:30,554.669,987.663,152.539,0.03813475,249.468,0.062367,56.743,0.01418575,94.368,0.023592,43.67,901.9810000000001,3.804,267.0264,2.2399
4851,2018-09-20 12:45:00,9/20/2018,12:45,546.227,972.843,152.22,0.038055,247.88099999999997,0.06197025,56.443999999999996,0.014111000000000002,94.441,0.02361025,43.54,894.471,4.069,206.7601,1.4283
4852,2018-09-20 13:00:00,9/20/2018,13:00,536.255,953.939,149.291,0.03732275,243.217,0.06080425,55.601000000000006,0.01390025,93.051,0.02326275,44.62,880.007,3.548,218.7679,1.6572
4853,2018-09-20 13:15:00,9/20/2018,13:15,525.855,934.54,147.127,0.03678175,239.542,0.0598855,54.571999999999996,0.013643,91.289,0.02282225,44.1,865.437,3.888,269.4564,2.1876
4854,2018-09-20 13:30:00,9/20/2018,13:30,510.12300000000005,905.177,142.762,0.0356905,231.875,0.05796875,52.895,0.01322375,88.15,0.0220375,44.32,842.7489999999999,3.821,262.6104,1.6744
4855,2018-09-20 13:45:00,9/20/2018,13:45,492.621,873.341,138.63299999999998,0.03465825,224.796,0.056199,51.172,0.012793,85.21600000000001,0.021304,44.17,817.466,4.171,272.1519,2.3419
4856,2018-09-20 14:00:00,9/20/2018,14:00,469.661,832.725,134.79,0.033697500000000005,219.889,0.05497225,49.925,0.01248125,83.55,0.0208875,43.47,796.462,4.295,298.7816,2.5499
4857,2018-09-20 14:15:00,9/20/2018,14:15,447.207,791.77,127.948,0.031987,206.422,0.05160549999999999,47.016999999999996,0.01175425,78.579,0.01964475,44.15,755.717,3.8810000000000002,245.442,1.7555
4858,2018-09-20 14:30:00,9/20/2018,14:30,424.402,750.973,122.545,0.03063625,198.34599999999998,0.0495865,45.044,0.011261,75.433,0.01885825,44.16,721.301,3.555,267.2359,1.9349
4859,2018-09-20 14:45:00,9/20/2018,14:45,396.664,701.338,116.91,0.029227499999999997,189.1,0.047275,42.876000000000005,0.010719,71.932,0.017983000000000002,44.25,687.8380000000001,3.115,292.7111,2.2888
4860,2018-09-20 15:00:00,9/20/2018,15:00,360.006,632.356,108.39399999999999,0.0270985,175.118,0.0437795,39.703,0.00992575,66.691,0.01667275,44.31,640.98,2.685,261.2073,1.4335
4861,2018-09-20 15:15:00,9/20/2018,15:15,321.874,556.631,96.875,0.02421875,155.153,0.03878825,35.275,0.00881875,58.93,0.014732499999999999,43.7,573.497,6.685,305.9111,4.0916
4862,2018-09-20 15:30:00,9/20/2018,15:30,288.026,493.843,88.914,0.022228499999999998,141.312,0.035328,32.26,0.008065000000000001,53.641999999999996,0.013410499999999999,42.23,518.955,9.424,312.5562,4.4168
